y,V0_y,Envelope,Curvature,Frequency,Entropy,SymbolicScore
0.8611095615983829,0.1768782438798533,0.5611375854873358,0.0018662641926781064,0.18578674887036806,0.05655234043462709,5.377366717915764e-05
0.8673303905257325,0.1729320459908131,0.5600689266804841,0.0018101738269703396,0.18753161560109227,0.018850780144877843,1.4104607425095014e-05
0.873551219453082,0.16898472197883155,0.5579490525303413,0.0015936714179706686,0.18830363636249214,0.018850780144878065,1.2740491186139137e-05
0.8797720483804315,0.1650359791877503,0.5568964653612524,0.0015385651641248727,0.18993120554721576,0.03770156028975469,2.8572377310417905e-05
0.8859928773077811,0.16108552240670046,0.5548554645873379,0.0013514442848074923,0.19070497555976446,3.774758283725532e-15,6.480829977797285e-21
0.8922137062351306,0.1571330603669135,0.5538156660304248,0.0012960337186942255,0.1922419685341322,0.03770156028975591,2.5006464513451295e-05
0.8984345351624802,0.15317829885668097,0.5518423906669131,0.001130276647738626,0.19302320929010877,0.018850780144881174,9.75882999157758e-06
0.9046553640898297,0.1492209478453927,0.5508120795667961,0.0010732978640078346,0.19449111944284458,0.037701560289755354,2.1584865162131462e-05
0.9108761930171793,0.14526071399222792,0.548896654424082,0.0009226600828510405,0.1952850983109228,4.551914400963142e-15,6.025070077535856e-21
0.9170970219445288,0.14129730836102275,0.5478724361968101,0.0008627782428116858,0.19670163766911702,0.01885078014488195,7.917845041089164e-06
0.9233178508718783,0.13733043835927344,0.5460058868363246,0.0007221234760341425,0.19751334726371378,3.3306690738754696e-15,3.41667143806005e-21
0.9295386797992279,0.13335981600699537,0.5449841939446526,0.0006578292234142871,0.1988934781524827,0.018850780144881396,6.395704555998807e-06
0.9357595087265774,0.12938514934287249,0.5431581406786827,0.0005226345483554056,0.19972779094082177,0.018850780144881063,5.323197271923033e-06
0.941980337653927,0.12540615120991044,0.5421351427102398,0.0004521150838707281,0.20108448660895648,0.018850780144881063,4.754294361181775e-06
0.9482011665812764,0.12142253016599286,0.5403415311430236,0.0003180516519091586,0.20194629780154094,5.551115123125783e-15,3.2960739918905343e-21
0.9544219955086259,0.1174339997486951,0.5393130268104761,0.00023901239620195463,0.20329112487447257,5.440092820663267e-15,2.5670806329446365e-21
0.9606428244359755,0.11344026892780609,0.5375438699415065,0.00010152241450431437,0.20418549487254417,0.01885078014488073,1.4451336867567534e-06
0.966863653363325,0.10944105181137678,0.5365051503800569,1.092017730412371e-05,0.2055290802524846,3.3306690738754696e-15,1.21084858286046e-22
0.9730844822906746,0.10543605767797636,0.5347522570677419,0.00013530057206456974,0.20646138788649876,0.01885078014488195,1.8248609653145157e-06
0.9793053112180241,0.1014250010859038,0.5336979245331741,0.0002416826175719463,0.20781381462485948,3.4416913763379853e-15,1.505582638513469e-21
0.9855261401453737,0.09740759152301083,0.5319525834892654,0.00040343574026663976,0.20878993408072954,5.773159728050814e-15,4.2234297189147765e-21
0.9917469690727232,0.09338354388095041,0.5308763001350917,0.000531704987040232,0.210161099879722,5.440092820663267e-15,4.9180343863175284e-21
0.9979677980000727,0.08935256776047691,0.5291288747103254,0.0007185346355681164,0.21118761788775253,4.884981308350689e-15,5.504673965306829e-21
1.0041886269274223,0.0853143782725313,0.5280229987320356,0.0008779730573283426,0.21258758260063082,0.03770156028975824,1.8902993255752006e-05
1.0104094558547718,0.08126868503693585,0.5262623583110329,0.0011044650418984853,0.21367207876082922,4.3298697960381105e-15,6.743128460152759e-21
1.0166302847821214,0.077215203272237,0.5251173909606328,0.0013099933268562413,0.21511141840162096,4.551914400963142e-15,8.230004825080878e-21
1.022851113709471,0.07315364252557857,0.5233300419935932,0.0016004777033071299,0.21626284082010286,4.218847493575595e-15,8.828498269884355e-21
1.0290719426368204,0.0690837180133544,0.5221337386605122,0.0018778036630577699,0.21775300069930892,0.018850780144878176,1.5232208743325623e-05
1.03529277156417,0.065005139119812,0.5203023751690041,0.002277163561644687,0.21898217885066465,0.018850780144876955,1.779546428422914e-05
1.0415136004915195,0.06091762095074367,0.5190382138043229,0.0026747927022035406,0.22053572231294719,0.03770156028974947,4.66305202118644e-05
1.047734429418869,0.05682087263796497,0.5171390434113664,0.003277400176244032,0.22185604842040973,0.03770156028974869,5.493661896837298e-05
1.0539552583462186,0.05271460906803642,0.5157833347502291,0.003899235647797758,0.22348627768106633,0.018850780144874735,2.7555587858531496e-05
1.0601760872735682,0.04859853902845507,0.5137804563444603,0.004945809871352289,0.22491442889188615,0.01885078014487518,3.3378134950838845e-05
1.0663969162009177,0.044472377071250936,0.512296153742947,0.006061994365547546,0.2266316477507859,0.018850780144875956,3.939060105175951e-05
1.0726177451282672,0.04033583152886027,0.5101272163257988,0.008414494387593244,0.22818703521029812,0.018850780144876067,5.128605458434238e-05
1.0788385740556168,0.036188616448033076,0.5084478216643957,0.011015567845510187,0.2299720316394148,0.018850780144877288,6.379013973333218e-05
1.0850594029829663,0.03203043939459655,0.5059726720367903,0.022171811398327003,0.2316629115878993,0.01885078014487629,0.00011179600315342838
1.0912802319103159,0.027861012638798602,0.5039432230359024,0.0342247870348915,0.23307117216427292,0.018850780144877177,0.00015841266463837033
1.0975010608376654,0.023680012672234494,0.5004972137126262,0.0037123231308411027,0.1872251203836889,0.03770156028974858,5.375356536733338e-05
1.103721889765015,0.021107749419835856,0.49739963892569033,0.03385484636523777,0.13349952551778324,0.018850780144876955,0.00011153289741332513
1.1099427186923645,0.018875787833258773,0.49480058898764534,0.028595185059259218,0.12659468697150397,0.0188507801448774,9.408858462414998e-05
1.116163547619714,0.016631560540300284,0.49287300060842554,0.01535792501106398,0.12902461467576312,0.03770156028975036,0.00013266054659890472
1.1223843765470636,0.014374846821394163,0.4908075590030334,0.010880187749811318,0.13107263799696273,0.025965889313583124,6.481073150546518e-05
1.1286052054744131,0.01210543404112777,0.48926133032573055,0.008270189176596781,0.13302170344762673,0.044816669458457636,0.00010088297662960416
1.1348260344017627,0.009823103494394388,0.4874627301259295,0.006867127179049034,0.13477392431351956,0.0448166694584583,8.743311302998282e-05
1.1410468633291122,0.00752764211288422,0.48614236714578424,0.005739984654731113,0.13655036955437386,0.04481666945845886,7.622367618023173e-05
1.1472676922564617,0.005218830459483111,0.4845270191377089,0.005007821732180971,0.13816839848390428,0.04481666945846052,6.868827617743923e-05
1.1534885211838113,0.0028964545661378125,0.48336537089654086,0.004373894331063934,0.13985366555876796,0.04481666945846219,6.200000955331821e-05
1.1597093501111608,0.0005602941000027303,0.4818896555372031,0.0039140006010809246,0.14139876705914534,0.044816669458462854,5.699806874871605e-05
1.1659301790385104,-0.001789865918114427,0.4808489549989158,0.003503234596228335,0.14303119508666026,0.04481666945846541,5.245254172287609e-05
1.17215100796586,-0.004154246790734299,0.47948547353087073,0.0031818375688484253,0.1445351835003467,0.03770156028976168,3.964815774323056e-05
1.1783718368932095,-0.006533064588493399,0.47854124878510795,0.0028901637677448623,0.1461374847075083,0.018850780144884283,1.606725771646084e-05
1.184592665820559,-0.008926541644826789,0.4772708535691891,0.002648536481343924,0.14762018741086186,0.01885078014488406,1.505034172249473e-05
1.1908134947479085,-0.011334895195482773,0.47640572777602364,0.0024271482785582516,0.14920791553243817,0.018850780144885726,1.4110212154109387e-05
1.197034323675258,-0.013758348662738413,0.47521402355745673,0.0022350756184504124,0.15068338644525553,4.6629367034256575e-15,9.880933425009682e-21
1.2032551526026076,-0.01619712051862883,0.47441480723141877,0.0020578467151872396,0.15226841939078245,5.10702591327572e-15,1.0370338593923653e-20
1.2094759815299572,-0.018651435330981223,0.47329035103570144,0.0018979270301794336,0.15374769205118302,4.6629367034256575e-15,8.753400239472979e-21
1.2156968104573067,-0.02112151287795172,0.4725464855380967,0.0017493802687867557,0.15533995481183882,5.773159728050814e-15,1.06522240979262e-20
1.2219176393846563,-0.023607578929130922,0.4714797499453609,0.0016106127614384398,0.15683247889868343,4.551914400963142e-15,7.529484496628179e-21
1.2281384683120058,-0.026109854637742406,0.47078238541279843,0.001480724197965736,0.1584409380243852,4.884981308350689e-15,7.702423480130598e-21
1.2343592972393553,-0.028628567031183254,0.46976510317122666,0.0013554979924711682,0.15995545159527072,0.018850780144890278,9.153815943369956e-06
1.2405801261667049,-0.03116393870600846,0.469106501326332,0.0012371530386635452,0.16158878923303135,3.4416913763379853e-15,4.424606535906161e-21
1.2468009550940544,-0.0337161980034496,0.46813121192449236,0.0011196433341313183,0.1631339453324324,0.018850780144890278,7.932427575262334e-06
1.253021784021404,-0.03628556903103929,0.4675043222152078,0.00100722350785988,0.16480110919817045,3.885780586188048e-15,4.3845201281169485e-21
1.2592426129487535,-0.03887228149988511,0.466564024862087,0.0008923948752064448,0.1663860226278815,0.03770156028977545,1.5349481024207664e-05
1.265463441876103,-0.041476561095509935,0.46596214973340994,0.0007808471095855955,0.16809677500676573,4.884981308350689e-15,4.753727755351835e-21
1.2716842708034526,-0.04409863895489889,0.46505000336628255,0.0006636734123652386,0.16973160593358955,0.018850780144890167,5.324957586743993e-06
1.2779050997308021,-0.046738742407840386,0.4644664972173393,0.0005477172531001051,0.17149718443936413,0.01885078014489061,4.591632948027326e-06
1.2841259286581517,-0.049397104073085674,0.4635755210632578,0.0004223462799824529,0.17319388141885914,4.884981308350689e-15,2.9509527137543826e-21
1.2903467575855012,-0.05207395299011457,0.4630034756574823,0.0002955405889219817,0.17502792373665135,4.884981308350689e-15,2.230201740385092e-21
1.2965675865128508,-0.05476952331506361,0.4621262005802982,0.00015407403771764002,0.1768013095046488,6.328271240363392e-15,1.8158221743887175e-21
1.3027884154402003,-0.057484045861518396,0.4615580613063848,7.349554597977841e-06,0.17872131058062612,0.03770156028977567,3.42358893278523e-07
1.3090092443675498,-0.06021775637826274,0.46068605925528916,0.00016240354153054335,0.1805908535233483,4.9960036108132044e-15,1.441730816306158e-21
1.3152300732948994,-0.06297088751628024,0.460113084814407,0.00034358207629528025,0.1826207150102879,0.03770156028977423,7.500744329606816e-06
1.321450902222249,-0.06574367667174087,0.4592362425314815,0.0005630239424041395,0.18461372944002954,0.018850780144889834,4.873004081243905e-06
1.3276717311495985,-0.06853635839503423,0.4586476389805854,0.0008051092028262443,0.18678874354374853,0.037701560289773006,1.4997295174283266e-05
1.333892560076948,-0.07134917178379327,0.4577528829358584,0.001117619043306769,0.1889468638169975,0.018850780144889168,8.53518018957949e-06
1.3401133890042976,-0.0741823533482438,0.45713422773578594,0.0014763663645323262,0.19132491408032581,0.056552340434656734,4.012224021258391e-05
1.346334217931647,-0.07703614394032066,0.4562029397556224,0.001988759103947468,0.193719250156597,0.03770156028977267,3.1498904422962563e-05
1.3525550468589966,-0.07991078208771113,0.45553286007565774,0.002608274975398307,0.19641162984094504,0.0188507801448895,1.7158923564607137e-05
1.3587758757863462,-0.08280651044515926,0.45453451370694814,0.003686453947705569,0.1991867099850067,0.0188507801448885,2.2791797556100765e-05
1.3649967047136957,-0.08572356960372168,0.45377610109631555,0.005094665013972642,0.20247836625318338,0.037701560289772895,6.84314659847517e-05
1.3712175336410453,-0.08866220403365195,0.4526464624471444,0.00971013891881832,0.20603638584096504,0.01885078014488828,5.0349757222228675e-05
1.3774383625683948,-0.09162265626359307,0.4517158209296211,0.0186007064964471,0.21153682914461808,0.01885078014488939,8.59348891375402e-05
1.3836591914957443,-0.09460517031860496,0.4501799172361363,0.013000965552549842,0.19875243562247122,0.03770156028977245,0.000142505235669983
1.3898800204230939,-0.09698865619443824,0.44854737987189447,0.008040274002037063,0.16664334908719555,0.018850780144888946,3.7911385726663836e-05
1.3961008493504434,-0.09893802563425168,0.44693882286627007,0.015927970289996377,0.15018548072148902,0.05655234043465618,0.00022950632936687723
1.402321678277793,-0.10091013593783744,0.4458579484261921,0.010277715586389758,0.14979737290986914,0.018850780144888946,4.312537617959233e-05
1.4085425072051425,-0.10290519457463226,0.44464665770789724,0.006463849243811442,0.15053864192074146,0.018850780144887724,2.9797922385290024e-05
1.414763336132492,-0.10492340916389843,0.4437808250379371,0.00501583261381443,0.15165426585948413,0.03770156028977334,5.606857458600491e-05
1.4209841650598416,-0.10696499044547386,0.4427395846393806,0.004023856970415629,0.15295138388327495,0.018850780144888724,2.053668210441238e-05
1.4272049939871911,-0.10903014853500316,0.4420025262959208,0.003371646316532848,0.15445844269859682,0.03770156028977312,4.115727756695697e-05
1.4334258229145407,-0.11111909632668973,0.4410722379988131,0.0028675740565830407,0.15602209908520573,0.03770156028977312,3.632958247702021e-05
1.4396466518418902,-0.1132320463513209,0.4404250976975783,0.002477418193048018,0.15774668696459218,0.03770156028977378,3.250349265683785e-05
1.4458674807692398,-0.1153692136744236,0.4395757307520207,0.0021505384266403593,0.15949126314506284,0.037701560289775005,2.9183092860170713e-05
1.4520883096965893,-0.11753081328072476,0.4389952644581966,0.0018754633766523933,0.16137969190408957,0.03770156028977478,2.6321054807653297e-05
1.4583091386239388,-0.11971706245209525,0.43820734458382926,0.0016299895331717783,0.16327513809315158,0.01885078014489061,1.0301557090419502e-05
1.4645299675512884,-0.12192817867452609,0.43767716434932613,0.0014119147445034283,0.1653107218812767,0.018850780144892054,9.245170376805834e-06
1.470750796478638,-0.12416438149514311,0.4369360671278149,0.0012064056855043673,0.16734971350482106,5.88418203051333e-15,8.076882046841053e-21
1.4769716254059875,-0.1264258909497848,0.4364431808680488,0.001016305773229784,0.16953291498864945,6.328271240363392e-15,7.738747233185907e-21
1.483192454333337,-0.1287129289008701,0.4357366628342339,0.0008279639911621542,0.17172091810010706,5.10702591327572e-15,5.1125693973811544e-21
1.4894132832606866,-0.13102571798278087,0.4352697451036788,0.0006479152877497346,0.17406345937083473,6.661338147750939e-15,5.823284563859748e-21
1.495634112188036,-0.13336448242384832,0.43458658555489094,0.00046080646561716984,0.17641582413356402,0.037701560289781,8.978718438013905e-06
1.5018549411153856,-0.13572944750545485,0.4341349097216503,0.00027680797576666436,0.17893969657625122,0.018850780144892054,2.620214932645191e-06
1.5080757700427352,-0.1381208398728007,0.4334639614103862,7.640049032807109e-05,0.18148195990417387,4.218847493575595e-15,6.225602419352265e-22
1.5142965989700847,-0.14053888750233448,0.4330165655289823,0.0001256877423032791,0.18422130853687213,6.772360450213455e-15,1.6497914261083696e-21
1.5205174278974343,-0.1429838195072937,0.4323458889228549,0.00035660574796044837,0.18699200143371736,5.440092820663267e-15,2.9449020972737153e-21
1.5267382568247838,-0.1454558666067584,0.43189073332823624,0.0005948760063064627,0.1899981256184288,0.03770156028977978,1.1472188445172476e-05
1.5329590857521334,-0.14795526043318905,0.43120657119157546,0.0008815899496865999,0.19305492152330284,0.03770156028977878,1.585127651278985e-05
1.539179914679483,-0.1504822344951943,0.43072946062820977,0.0011839924374095702,0.19640654187680365,0.05655234043465951,3.296371557198013e-05
1.5454007436068324,-0.15303702299536345,0.4300147316109589,0.0015705755876849077,0.199838585404775,0.05655234043465651,4.171434054783125e-05
1.551621572534182,-0.155619862277481,0.4294976500636853,0.001987509259379375,0.2036634365399331,0.08251822974824385,8.009981763377985e-05
1.5578424014615315,-0.1582309891639991,0.42872932297999383,0.002564307895086884,0.2076175050104556,0.08251822974824019,9.924401190327694e-05
1.564063230388881,-0.16087064287655556,0.42814743109181175,0.003202083069783449,0.2121432106105034,0.06366744960335702,8.78983063904089e-05
1.5702840593162306,-0.16353906290221173,0.42729114242488486,0.004196184340227531,0.21688669453958612,0.07078255877206285,0.00012542070477753326
1.5765048882435801,-0.16623649137169536,0.4266064439236632,0.005330519327069519,0.22258672948462802,0.08963333891694236,0.00020459504667360697
1.5827257171709297,-0.16896317045518744,0.4256029688182597,0.007543138367182896,0.22869403934657176,0.07078255877205963,0.00020649467927844872
1.5889465460982792,-0.17171934515080464,0.4247478842456599,0.01018777634666164,0.23688430424543347,0.06366744960335313,0.00023592011520933502
1.5951673750256288,-0.1745052600818074,0.4234654030911928,0.02043009817929094,0.246032574373657,0.05193177862717813,0.00032917172755430793
1.6013882039529783,-0.17732116180297694,0.4222823747555024,0.04365915316397083,0.2649424625028405,0.06366744960335191,0.0008054042262967766
1.6076090328803279,-0.18016727464743154,0.42011068812269453,0.033140702781234745,0.23814916141914494,0.04481666945847129,0.0003964099419835321
1.6138298618076774,-0.18146337420671202,0.4172158153492499,0.01246136912876755,0.16284781430866546,0.06366744960335069,0.0002189975067869096
1.620050690735027,-0.1821319080839456,0.41478157337908567,0.028232084529816112,0.12532062271159672,0.044816669458470626,0.00023541116173074085
1.6262715196623765,-0.18283129432783418,0.41289165795443994,0.01866242338425412,0.11764228581410867,0.07078255877205664,0.00028088314410507813
1.632492348589726,-0.183561694394216,0.4111344211971802,0.012708276989634067,0.11369546381273157,0.05193177862717602,0.00013919555276803517
1.6387131775170756,-0.184323278303061,0.4096793383132262,0.009948008671102213,0.11155744053606513,0.044816669458471736,9.459800566926857e-05
1.6449340064444251,-0.18511621582094265,0.4082443808784721,0.008284769452218543,0.11013733449398982,0.06366744960335202,0.00012332131646760282
1.6511548353717747,-0.18594068088590057,0.40705968401808795,0.007081107017790635,0.10951183028292606,0.05193177862717757,8.473683527957932e-05
1.6573756642991242,-0.18679684648639408,0.4058479163010898,0.006242828390543622,0.10919244381749693,0.07078255877205919,0.0001107006500656924
1.6635964932264737,-0.18768488984945753,0.4048618957345351,0.005559134994183226,0.10933115778731065,0.07540312057954213,0.0001087685829926473
1.6698173221538233,-0.18860498705945342,0.40382337621341147,0.005041069964420933,0.10964480594736073,0.10136900989313125,0.00014348686163747322
1.6760381510811728,-0.18955731860761973,0.4029953000317425,0.0045940225720798615,0.11026456932141045,0.0825182297482514,0.00010429319275453735
1.6822589800085224,-0.19054206369344368,0.4020991643194282,0.004235641083849197,0.11100252810686445,0.08251822974825496,9.799294935232746e-05
1.688479808935872,-0.1915594060948402,0.4014023991022033,0.00391593362338413,0.11196568822966158,0.08251822974825951,9.241172799228754e-05
1.6947006378632214,-0.19260952816453988,0.4006272961629511,0.0036488648058027426,0.11301825763178294,0.08251822974826362,8.772423453023089e-05
1.7009214667905708,-0.1936926169978454,0.4000427949291149,0.0034052369118843058,0.11424851770153341,0.08251822974826661,8.347414225576763e-05
1.7071422957179205,-0.19480885814333274,0.3993728137963754,0.003195063497606548,0.11555222823434615,0.0825182297482675,7.978799863108115e-05
1.7133631246452699,-0.19595844204676363,0.3988860621024007,0.003000151127702581,0.11700409858398643,0.08251822974827128,7.638434355836189e-05
1.7195839535726196,-0.19714155749678614,0.39830868142608017,0.0028274650397133927,0.118520233800435,0.08251822974827216,7.334745361656444e-05
1.725804782499969,-0.19835839832361646,0.3979080671181195,0.0026651962259826322,0.120165748140394,0.0905746099275373,7.883683519593502e-05
1.7320256114273187,-0.19960915660112388,0.39741299890355647,0.0025180617766868314,0.12187035503910959,0.09057460992753608,7.591803490507358e-05
1.738246440354668,-0.2008940295785768,0.3970888546093924,0.0023782351877525993,0.12369260718792376,0.09768971909624713,8.008687322203975e-05
1.7444672692820178,-0.20221321266090211,0.3966673331334965,0.0022487474956953525,0.12557143357577918,0.0976897190962509,7.722564786025587e-05
1.750688098209367,-0.20356690655136958,0.39641132850517086,0.0021244178170791,0.1275612268293636,0.12733489920677277,0.00010234054689559791
1.7569089271367169,-0.20495531003240736,0.3960556393729949,0.0020069542096111314,0.12960704666905604,0.1282761702173284,9.954880315103949e-05
1.7631297560640662,-0.2063786272967179,0.39586036731081164,0.0018930448815419388,0.13176114633430408,0.13445000837548637,0.00010148441709367197
1.769350584991416,-0.20783706055115536,0.3955635124776341,0.0017832867291766548,0.13397238189982008,0.14752134619560608,0.00010917964664461407
1.7755714139187653,-0.2093308175136418,0.39542218668761475,0.0016757814023635512,0.13629270504249766,0.1885078014489443,0.00014082808503571451
1.781792242846115,-0.21086010386293053,0.3951776271710618,0.0015701049332344393,0.1386728525384322,0.17348723550919742,0.0001222177413758918
1.7880130717734644,-0.21242513087830445,0.39508384288579745,0.001465519011974163,0.1411663023806075,0.18850780144893764,0.00012913398242103675
1.7942339007008141,-0.2140261077583637,0.3948852828749967,0.001360556617964766,0.1437239516862751,0.21234767631628904,0.00014185033621797756
1.8004547296281634,-0.21566324938031392,0.39483280925439984,0.0012555314920993134,0.14640280162397107,0.27601512591967003,0.00018422947746076654
1.8066755585555132,-0.21733676851090394,0.3946739954804182,0.0011477851068314763,0.14915220626487335,0.2144736907625462,0.0001280731865262351
1.8128963874828625,-0.21904688366222888,0.3946565755182251,0.0010387015057225493,0.15203507845113273,0.23831356562988515,0.0001357278638053025
1.8191172164102123,-0.22079381121791775,0.3945310888522876,0.0009241107082414618,0.15499736651532445,0.23715468511261106,0.00012429698174496923
1.8253380453375616,-0.22257777336224446,0.39454222375337855,0.0008066235869746089,0.15811099875472767,0.19905872898945665,9.144238567039643e-05
1.8315588742649114,-0.22439899014481957,0.3944432373020947,0.0006799678138827781,0.1613162791591586,0.16503645949656975,6.445909281922536e-05
1.8377797031922607,-0.22625768745980537,0.39447592762088335,0.0005483265626715565,0.1646984992890588,0.18482851065201789,6.294775902613766e-05
1.8440005321196105,-0.22815408907224285,0.39439589570450223,0.0004022545716716392,0.16818938671310826,0.16597773050714038,4.37219135817743e-05
1.8502213610469598,-0.23008842462431228,0.39444229874499925,0.0002481589542645691,0.17189413576010543,0.16597773050716602,3.0101661786127636e-05
1.8564421899743095,-0.23206092164632475,0.39437251893774294,7.141528535798474e-05,0.17573174203589567,0.20273801978636197,1.4315591467879876e-05
1.8626630189016589,-0.23407181356713125,0.3944234542563602,0.00011813045107694593,0.17983788649082105,0.25466979841356696,2.8547545681596446e-05
1.8688838478290086,-0.23612133173268052,0.39435339682799203,0.0003443046419321611,0.1841124726977787,0.3016124823183176,8.345930303110276e-05
1.875104676756358,-0.23820971339787608,0.39439757199493825,0.0005914492883157455,0.18874028295332576,0.40348808623922994,0.0001851868611224301
1.8813255056837077,-0.24033719377551038,0.3943137623286251,0.0009015153159627181,0.19359155582155294,0.4835504938401356,0.0003272997638976183
1.887546334611057,-0.24250401398723756,0.39433645338534506,0.0012479714140243184,0.19893648059523047,0.49580717707509536,0.00044472126355850534
1.8937671635384068,-0.2447104131656415,0.39422041890072856,0.0017137831262397797,0.20459622272797148,0.49580717707508615,0.0005828034270425553
1.8999879924657561,-0.24695663634302262,0.3942009852818544,0.002249193562346911,0.21100783921075925,0.45296404271902035,0.0006620758039749166
1.9062088213931059,-0.24924292663012837,0.39402497465012554,0.0030514035720487593,0.217902766189927,0.42699815340541525,0.0008023850206318044
1.9124296503204552,-0.2515695330249513,0.3939315185938136,0.004010259757651337,0.22611029396665336,0.39686280074500624,0.0009348697639855232
1.918650479247805,-0.2539367027000097,0.3936477391271347,0.005780099359497681,0.23516843040863378,0.3560388083067033,0.0011252191606486827
1.9248713081751543,-0.2563446887413616,0.39342313554917324,0.008028789110139871,0.24719632260815355,0.33007291899310864,0.0013765533693055243
1.931092137102504,-0.25879374268972244,0.39292614678857357,0.016021646938473046,0.26116511214685995,0.30211907634603197,0.002221852159555073
1.9373129660298534,-0.26128412292229913,0.3924364271196397,0.04127975847040552,0.28952294218783525,0.25655234043463515,0.00413877934570922
1.9435337949572031,-0.263816100801962,0.3912500443323171,0.04632758376148773,0.28642087617449746,0.21234767631625662,0.0035876013329903746
1.9497546238845525,-0.26497606964650566,0.388990424257559,0.006546663465081416,0.21688120241877898,0.18850780144890822,0.0005481604537151369
1.9559754528119022,-0.2653042560641695,0.38681391679258864,0.021250276214430538,0.1618805407145486,0.18850780144890666,0.001175722690455358
1.9621962817392515,-0.2656746558844661,0.38515439554242054,0.017779302646857863,0.1457465984451878,0.16637212634045184,0.0008218043401742942
1.9684171106666013,-0.26608745142484047,0.3836438016502366,0.011721204943338719,0.13814213758211188,0.13445000837545173,0.00044055833554163654
1.9746379395939506,-0.2665428244273552,0.3823775915329048,0.00927208410746238,0.13331369439541277,0.11654049924111065,0.0003005622667158101
1.9808587685213004,-0.26704095461277333,0.38117199229086446,0.007658578301021299,0.13020964383576816,0.10136900989314357,0.0002147154279459141
1.9870795974486497,-0.2675820270540686,0.38015318379867097,0.006562636381948114,0.1283680537271633,0.08251822974825984,0.00014674790494694404
1.9933004263759995,-0.2681662255554365,0.3791564525337098,0.005737630202110857,0.1273092316561456,0.07078255877206951,0.00010891922989534558
1.9995212553033488,-0.26879373932116674,0.3783197535244561,0.005083733251700639,0.12703087343704308,0.09674844808566063,0.00014347624233067174
